student_id,course_id,course_name,description,semester
100227,9018,Artificial Intelligence (AI),Basics of Programming,3
100227,9035,Algorithms,Basics of Programming,1
100227,9048,IoT - Software Integration,Basics of Programming,2
100227,9061,IoT Sensors and Devices,Basics of Programming,3
100227,9065,Intro to Cloud Computing,Basics of Programming,1
100227,9078,Mining Massive Datasets,Basics of Programming,2
100227,9091,Deep Learning Essentials,Basics of Programming,3
100227,9108,Embedded Systems Essentials,Basics of Programming,1
100230,9006,Introduction to Linux,Basics of Programming,2
100230,9019,Programming Basics,Basics of Programming,3
100230,9036,Python- Control Structures,Basics of Programming,1
100230,9049,AI Chatbots Programming,Basics of Programming,2
100230,9062,Exploring GraphQL,Basics of Programming,3
100230,9066,Intro to DevOps and SRE,Basics of Programming,1
100230,9079,Implementation of DS,Basics of Programming,2
100230,9092,Migrating to the AWS Cloud,Basics of Programming,3
100230,9109,Enabling Tech for Data Science,Basics of Programming,1
100231,9011,AI for Everyone: Basics,Basics of Programming,1
100231,9051,Software Engineering ,Basics of Programming,1
100231,9055,Linux Basics  The CLI,Basics of Programming,2
100231,9102,Algorithmics with Python,Basics of Programming,1
100231,9110,Introduction to Cloud Foundry,Basics of Programming,2
100231,9115,Object-Oriented Design,Basics of Programming,2
100232,9006,Introduction to Linux,Basics of Programming,1
100232,9072,Algorithms  Design Part 2,Basics of Programming,1
100232,9082,IoT Programming and Big Data,Basics of Programming,1
100233,9007,Procedural Programming,Basics of Programming,1
100233,9073,Automata Theory,Basics of Programming,1
100233,9083,AWS - Cloud Security,Basics of Programming,1
100234,9007,Procedural Programming,Basics of Programming,2
100234,9020,HTML Coding,Basics of Programming,3
100234,9037,Embedded Microcontrollers,Basics of Programming,1
100234,9050,Computing in Python IV ,Basics of Programming,2
100234,9063,Blockchain Basics,Basics of Programming,3
100234,9067,Network and Security,Basics of Programming,1
100234,9080,Big Data Fundamentals,Basics of Programming,2
100234,9093,IoT Networks and Protocols,Basics of Programming,3
100234,9110,Introduction to Cloud Foundry,Basics of Programming,1
100236,9012,Machine Learning with Python,Basics of Programming,1
100236,9039,Cybersecurity in the IoT,Basics of Programming,2
100236,9052,Computer Hardware and OS,Basics of Programming,1
100236,9056,Marketing Analytics and Sales,Basics of Programming,2
100236,9103,Intro to Java Programming 2,Basics of Programming,1
100236,9111,Cloud Computing Enterprise,Basics of Programming,2
100238,9008,Basics of Programming,Basics of Programming,1
100238,9074,C Programming ,Basics of Programming,1
100238,9084,Agile Software Development,Basics of Programming,1
100239,9008,Basics of Programming,Basics of Programming,2
100239,9021,Algorithms: Design Analysis 1,Basics of Programming,3
100239,9038,How to Code  Simple Data,Basics of Programming,1
100239,9051,Software Engineering ,Basics of Programming,2
100239,9064,Computer Vision Fundamentals,Basics of Programming,3
100239,9068,Data Structures Fundamentals,Basics of Programming,1
100239,9081,C Programming  Pointers,Basics of Programming,2
100239,9094,Automated Software Testing,Basics of Programming,3
100239,9111,Cloud Computing Enterprise,Basics of Programming,1
100241,9013,JavaScript Introduction,Basics of Programming,1
100241,9040,Build your very first iOS app,Basics of Programming,2
100241,9053,HTML5 Apps and Games,Basics of Programming,1
100241,9057,Intro to Java Part 1,Basics of Programming,2
100241,9104,UML Class Diagrams,Basics of Programming,1
100241,9112,How to Code  Complex Data,Basics of Programming,2
100242,9009,HTML5 and CSS Fundamentals,Basics of Programming,2
100242,9022,CSS Basics,Basics of Programming,3
100242,9039,Cybersecurity in the IoT,Basics of Programming,1
100242,9052,Computer Hardware and OS,Basics of Programming,2
100242,9065,Intro to Cloud Computing,Basics of Programming,3
100242,9069,Unlocking Info Security  Part II,Basics of Programming,1
100242,9082,IoT Programming and Big Data,Basics of Programming,2
100242,9095,Databases Topics in SQL,Basics of Programming,3
100242,9112,How to Code  Complex Data,Basics of Programming,1
100243,9010,Computer Science 101,Basics of Programming,2
100243,9023,Unlocking Info Security 1,Basics of Programming,3
100243,9040,Build your very first iOS app,Basics of Programming,1
100243,9053,HTML5 Apps and Games,Basics of Programming,2
100243,9066,Intro to DevOps and SRE,Basics of Programming,3
100243,9070,Animation and CGI Motion,Basics of Programming,1
100243,9083,AWS - Cloud Security,Basics of Programming,2
100243,9096,C Programming Using Linux,Basics of Programming,3
100243,9113,Cybersecurity Career Path,Basics of Programming,1
100245,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100245,9075,Algorithmic Design Techniques,Basics of Programming,1
100245,9085,Intro to Database Queries,Basics of Programming,1
100247,9010,Computer Science 101,Basics of Programming,1
100247,9076,Algorithm Design and Analysis,Basics of Programming,1
100247,9086,IoT System Architecture ,Basics of Programming,1
100248,9014,Relational Databases,Basics of Programming,1
100248,9041,Object-Oriented Programming,Basics of Programming,2
100248,9054,MATLAB for Beginners,Basics of Programming,1
100248,9058,Video game development,Basics of Programming,2
100248,9105,Data Science and Simulations,Basics of Programming,1
100248,9113,Cybersecurity Career Path,Basics of Programming,2
100250,9011,AI for Everyone: Basics,Basics of Programming,2
100250,9024,Introduction to Cybersecurity,Basics of Programming,3
100250,9041,Object-Oriented Programming,Basics of Programming,1
100250,9054,MATLAB for Beginners,Basics of Programming,2
100250,9067,Network and Security,Basics of Programming,3
100250,9071,IT Foundations,Basics of Programming,1
100250,9084,Agile Software Development,Basics of Programming,2
100250,9097,Cybersecurity  The CISO's View,Basics of Programming,3
100250,9114,Databases Modeling,Basics of Programming,1
100251,9015,C Programming,Basics of Programming,1
100251,9042,Introduction to Jenkins,Basics of Programming,2
100251,9055,Linux Basics  The CLI,Basics of Programming,1
100251,9059,DS and Software Design,Basics of Programming,2
100251,9106,Programming for Data Science,Basics of Programming,1
100251,9114,Databases Modeling,Basics of Programming,2
100253,9011,AI for Everyone: Basics,Basics of Programming,1
100253,9077,Human-Computer Interaction I,Basics of Programming,1
100253,9087,Big Data Analytics,Basics of Programming,1
100257,9012,Machine Learning with Python,Basics of Programming,2
100257,9025,Python Data Structures,Basics of Programming,3
100257,9042,Introduction to Jenkins,Basics of Programming,1
100257,9055,Linux Basics  The CLI,Basics of Programming,2
100257,9068,Data Structures Fundamentals,Basics of Programming,3
100257,9072,Algorithms  Design Part 2,Basics of Programming,1
100257,9085,Intro to Database Queries,Basics of Programming,2
100257,9098,Fundamentals of Java EE ,Basics of Programming,3
100257,9115,Object-Oriented Design,Basics of Programming,1
100258,9013,JavaScript Introduction,Basics of Programming,2
100258,9026,Intro to Internet of Things (IoT),Basics of Programming,3
100258,9043,Computer Graphics,Basics of Programming,1
100258,9056,Marketing Analytics and Sales,Basics of Programming,2
100258,9069,Unlocking Info Security  Part II,Basics of Programming,3
100258,9073,Automata Theory,Basics of Programming,1
100258,9086,IoT System Architecture ,Basics of Programming,2
100258,9099,Embedded Systems ,Basics of Programming,3
100258,9116,Scripting and Programming,Basics of Programming,1
100259,9016,Programming with JavaScript,Basics of Programming,1
100259,9043,Computer Graphics,Basics of Programming,2
100259,9056,Marketing Analytics and Sales,Basics of Programming,1
100259,9060,Cybersecurity Infrastructure,Basics of Programming,2
100259,9107,Building a Cybersecurity Toolkit,Basics of Programming,1
100259,9115,Object-Oriented Design,Basics of Programming,2
100260,9017,Computer Science for Business,Basics of Programming,1
100260,9044,Data Science  with Python,Basics of Programming,2
100260,9057,Intro to Java Part 1,Basics of Programming,1
100260,9061,IoT Sensors and Devices,Basics of Programming,2
100260,9108,Embedded Systems Essentials,Basics of Programming,1
100260,9116,Scripting and Programming,Basics of Programming,2
100261,9001,Programming for Everybody,Basics of Programming,1
100261,9014,Relational Databases,Basics of Programming,2
100261,9027,C Programming: Basics,Basics of Programming,3
100261,9044,Data Science  with Python,Basics of Programming,1
100261,9057,Intro to Java Part 1,Basics of Programming,2
100261,9070,Animation and CGI Motion,Basics of Programming,3
100261,9074,C Programming ,Basics of Programming,1
100261,9087,Big Data Analytics,Basics of Programming,2
100261,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,3
100262,9007,Procedural Programming,Basics of Programming,2
100262,9018,Artificial Intelligence (AI),Basics of Programming,1
100262,9045,Computing in Python III  ,Basics of Programming,2
100262,9058,Video game development,Basics of Programming,1
100262,9062,Exploring GraphQL,Basics of Programming,2
100262,9109,Enabling Tech for Data Science,Basics of Programming,1
100263,9008,Basics of Programming,Basics of Programming,2
100263,9019,Programming Basics,Basics of Programming,1
100263,9046,Software  Fundamentals,Basics of Programming,2
100263,9059,DS and Software Design,Basics of Programming,1
100263,9063,Blockchain Basics,Basics of Programming,2
100263,9110,Introduction to Cloud Foundry,Basics of Programming,1
100265,9012,Machine Learning with Python,Basics of Programming,1
100265,9078,Mining Massive Datasets,Basics of Programming,1
100265,9088,AI Applications with Watson,Basics of Programming,1
100266,9013,JavaScript Introduction,Basics of Programming,1
100266,9079,Implementation of DS,Basics of Programming,1
100266,9089,Building Containerized Apps,Basics of Programming,1
100267,9002,Intro to Computer Science,Basics of Programming,1
100267,9015,C Programming,Basics of Programming,2
100267,9028,Introduction to Networking,Basics of Programming,3
100267,9045,Computing in Python III  ,Basics of Programming,1
100267,9058,Video game development,Basics of Programming,2
100267,9071,IT Foundations,Basics of Programming,3
100267,9075,Algorithmic Design Techniques,Basics of Programming,1
100267,9088,AI Applications with Watson,Basics of Programming,2
100267,9101,Amazon SageMaker ,Basics of Programming,3
100269,9009,HTML5 and CSS Fundamentals,Basics of Programming,2
100269,9020,HTML Coding,Basics of Programming,1
100269,9047,Foundations of Data Structures,Basics of Programming,2
100269,9060,Cybersecurity Infrastructure,Basics of Programming,1
100269,9064,Computer Vision Fundamentals,Basics of Programming,2
100269,9111,Cloud Computing Enterprise,Basics of Programming,1
100270,9003,Intro to AI with Python,Basics of Programming,1
100270,9016,Programming with JavaScript,Basics of Programming,2
100270,9029,Intro to coding in Java,Basics of Programming,3
100270,9046,Software  Fundamentals,Basics of Programming,1
100270,9059,DS and Software Design,Basics of Programming,2
100270,9072,Algorithms  Design Part 2,Basics of Programming,3
100270,9076,Algorithm Design and Analysis,Basics of Programming,1
100270,9089,Building Containerized Apps,Basics of Programming,2
100270,9102,Algorithmics with Python,Basics of Programming,3
100271,9004,Web Programming with Python,Basics of Programming,1
100271,9017,Computer Science for Business,Basics of Programming,2
100271,9030,Data Science and Analytics,Basics of Programming,3
100271,9047,Foundations of Data Structures,Basics of Programming,1
100271,9060,Cybersecurity Infrastructure,Basics of Programming,2
100271,9073,Automata Theory,Basics of Programming,3
100271,9077,Human-Computer Interaction I,Basics of Programming,1
100271,9090,Open Source Networking,Basics of Programming,2
100271,9103,Intro to Java Programming 2,Basics of Programming,3
100272,9005,Using Python for Research,Basics of Programming,1
100272,9018,Artificial Intelligence (AI),Basics of Programming,2
100272,9031,ML-Data Science and Analytics,Basics of Programming,3
100272,9048,IoT - Software Integration,Basics of Programming,1
100272,9061,IoT Sensors and Devices,Basics of Programming,2
100272,9074,C Programming ,Basics of Programming,3
100272,9078,Mining Massive Datasets,Basics of Programming,1
100272,9091,Deep Learning Essentials,Basics of Programming,2
100272,9104,UML Class Diagrams,Basics of Programming,3
100273,9006,Introduction to Linux,Basics of Programming,1
100273,9019,Programming Basics,Basics of Programming,2
100273,9032,Intro to Cloud Infrastructure,Basics of Programming,3
100273,9049,AI Chatbots Programming,Basics of Programming,1
100273,9062,Exploring GraphQL,Basics of Programming,2
100273,9075,Algorithmic Design Techniques,Basics of Programming,3
100273,9079,Implementation of DS,Basics of Programming,1
100273,9092,Migrating to the AWS Cloud,Basics of Programming,2
100273,9105,Data Science and Simulations,Basics of Programming,3
100274,9014,Relational Databases,Basics of Programming,1
100274,9080,Big Data Fundamentals,Basics of Programming,1
100274,9090,Open Source Networking,Basics of Programming,1
100275,9007,Procedural Programming,Basics of Programming,1
100275,9020,HTML Coding,Basics of Programming,2
100275,9033,Machine Learning,Basics of Programming,3
100275,9050,Computing in Python IV ,Basics of Programming,1
100275,9063,Blockchain Basics,Basics of Programming,2
100275,9076,Algorithm Design and Analysis,Basics of Programming,3
100275,9080,Big Data Fundamentals,Basics of Programming,1
100275,9093,IoT Networks and Protocols,Basics of Programming,2
100275,9106,Programming for Data Science,Basics of Programming,3
100278,9010,Computer Science 101,Basics of Programming,2
100278,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100278,9048,IoT - Software Integration,Basics of Programming,2
100278,9061,IoT Sensors and Devices,Basics of Programming,1
100278,9065,Intro to Cloud Computing,Basics of Programming,2
100278,9112,How to Code  Complex Data,Basics of Programming,1
100280,9008,Basics of Programming,Basics of Programming,1
100280,9021,Algorithms: Design Analysis 1,Basics of Programming,2
100280,9034,Fundamentals - Red Hat,Basics of Programming,3
100280,9051,Software Engineering ,Basics of Programming,1
100280,9064,Computer Vision Fundamentals,Basics of Programming,2
100280,9077,Human-Computer Interaction I,Basics of Programming,3
100280,9081,C Programming  Pointers,Basics of Programming,1
100280,9094,Automated Software Testing,Basics of Programming,2
100280,9107,Building a Cybersecurity Toolkit,Basics of Programming,3
100281,9011,AI for Everyone: Basics,Basics of Programming,2
100281,9022,CSS Basics,Basics of Programming,1
100281,9049,AI Chatbots Programming,Basics of Programming,2
100281,9062,Exploring GraphQL,Basics of Programming,1
100281,9066,Intro to DevOps and SRE,Basics of Programming,2
100281,9113,Cybersecurity Career Path,Basics of Programming,1
100283,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100283,9022,CSS Basics,Basics of Programming,2
100283,9035,Algorithms,Basics of Programming,3
100283,9052,Computer Hardware and OS,Basics of Programming,1
100283,9065,Intro to Cloud Computing,Basics of Programming,2
100283,9078,Mining Massive Datasets,Basics of Programming,3
100283,9082,IoT Programming and Big Data,Basics of Programming,1
100283,9095,Databases Topics in SQL,Basics of Programming,2
100283,9108,Embedded Systems Essentials,Basics of Programming,3
100285,9015,C Programming,Basics of Programming,1
100285,9081,C Programming  Pointers,Basics of Programming,1
100285,9091,Deep Learning Essentials,Basics of Programming,1
100288,9012,Machine Learning with Python,Basics of Programming,2
100288,9023,Unlocking Info Security 1,Basics of Programming,1
100288,9050,Computing in Python IV ,Basics of Programming,2
100288,9063,Blockchain Basics,Basics of Programming,1
100288,9067,Network and Security,Basics of Programming,2
100288,9114,Databases Modeling,Basics of Programming,1
100289,9013,JavaScript Introduction,Basics of Programming,2
100289,9024,Introduction to Cybersecurity,Basics of Programming,1
100289,9051,Software Engineering ,Basics of Programming,2
100289,9064,Computer Vision Fundamentals,Basics of Programming,1
100289,9068,Data Structures Fundamentals,Basics of Programming,2
100289,9115,Object-Oriented Design,Basics of Programming,1
100291,9010,Computer Science 101,Basics of Programming,1
100291,9023,Unlocking Info Security 1,Basics of Programming,2
100291,9036,Python- Control Structures,Basics of Programming,3
100291,9053,HTML5 Apps and Games,Basics of Programming,1
100291,9066,Intro to DevOps and SRE,Basics of Programming,2
100291,9079,Implementation of DS,Basics of Programming,3
100291,9083,AWS - Cloud Security,Basics of Programming,1
100291,9096,C Programming Using Linux,Basics of Programming,2
100291,9109,Enabling Tech for Data Science,Basics of Programming,3
100292,9016,Programming with JavaScript,Basics of Programming,1
100292,9082,IoT Programming and Big Data,Basics of Programming,1
100292,9092,Migrating to the AWS Cloud,Basics of Programming,1
100293,9014,Relational Databases,Basics of Programming,2
100293,9025,Python Data Structures,Basics of Programming,1
100293,9052,Computer Hardware and OS,Basics of Programming,2
100293,9065,Intro to Cloud Computing,Basics of Programming,1
100293,9069,Unlocking Info Security  Part II,Basics of Programming,2
100293,9116,Scripting and Programming,Basics of Programming,1
100294,9017,Computer Science for Business,Basics of Programming,1
100294,9083,AWS - Cloud Security,Basics of Programming,1
100294,9093,IoT Networks and Protocols,Basics of Programming,1
100295,9011,AI for Everyone: Basics,Basics of Programming,1
100295,9024,Introduction to Cybersecurity,Basics of Programming,2
100295,9037,Embedded Microcontrollers,Basics of Programming,3
100295,9054,MATLAB for Beginners,Basics of Programming,1
100295,9067,Network and Security,Basics of Programming,2
100295,9080,Big Data Fundamentals,Basics of Programming,3
100295,9084,Agile Software Development,Basics of Programming,1
100295,9097,Cybersecurity  The CISO's View,Basics of Programming,2
100295,9110,Introduction to Cloud Foundry,Basics of Programming,3
100297,9003,Intro to AI with Python,Basics of Programming,1
100297,9015,C Programming,Basics of Programming,2
100297,9026,Intro to Internet of Things (IoT),Basics of Programming,1
100297,9053,HTML5 Apps and Games,Basics of Programming,2
100297,9066,Intro to DevOps and SRE,Basics of Programming,1
100297,9070,Animation and CGI Motion,Basics of Programming,2
100298,9012,Machine Learning with Python,Basics of Programming,1
100298,9025,Python Data Structures,Basics of Programming,2
100298,9038,How to Code  Simple Data,Basics of Programming,3
100298,9055,Linux Basics  The CLI,Basics of Programming,1
100298,9068,Data Structures Fundamentals,Basics of Programming,2
100298,9081,C Programming  Pointers,Basics of Programming,3
100298,9085,Intro to Database Queries,Basics of Programming,1
100298,9098,Fundamentals of Java EE ,Basics of Programming,2
100298,9111,Cloud Computing Enterprise,Basics of Programming,3
100299,9018,Artificial Intelligence (AI),Basics of Programming,1
100299,9084,Agile Software Development,Basics of Programming,1
100299,9094,Automated Software Testing,Basics of Programming,1
100300,9004,Web Programming with Python,Basics of Programming,1
100300,9016,Programming with JavaScript,Basics of Programming,2
100300,9027,C Programming: Basics,Basics of Programming,1
100300,9054,MATLAB for Beginners,Basics of Programming,2
100300,9067,Network and Security,Basics of Programming,1
100300,9071,IT Foundations,Basics of Programming,2
100301,9013,JavaScript Introduction,Basics of Programming,1
100301,9026,Intro to Internet of Things (IoT),Basics of Programming,2
100301,9039,Cybersecurity in the IoT,Basics of Programming,3
100301,9056,Marketing Analytics and Sales,Basics of Programming,1
100301,9069,Unlocking Info Security  Part II,Basics of Programming,2
100301,9082,IoT Programming and Big Data,Basics of Programming,3
100301,9086,IoT System Architecture ,Basics of Programming,1
100301,9099,Embedded Systems ,Basics of Programming,2
100301,9112,How to Code  Complex Data,Basics of Programming,3
100302,9005,Using Python for Research,Basics of Programming,1
100302,9017,Computer Science for Business,Basics of Programming,2
100302,9028,Introduction to Networking,Basics of Programming,1
100302,9055,Linux Basics  The CLI,Basics of Programming,2
100302,9068,Data Structures Fundamentals,Basics of Programming,1
100302,9072,Algorithms  Design Part 2,Basics of Programming,2
100303,9006,Introduction to Linux,Basics of Programming,1
100303,9018,Artificial Intelligence (AI),Basics of Programming,2
100303,9029,Intro to coding in Java,Basics of Programming,1
100303,9056,Marketing Analytics and Sales,Basics of Programming,2
100303,9069,Unlocking Info Security  Part II,Basics of Programming,1
100303,9073,Automata Theory,Basics of Programming,2
100304,9014,Relational Databases,Basics of Programming,1
100304,9027,C Programming: Basics,Basics of Programming,2
100304,9040,Build your very first iOS app,Basics of Programming,3
100304,9057,Intro to Java Part 1,Basics of Programming,1
100304,9070,Animation and CGI Motion,Basics of Programming,2
100304,9083,AWS - Cloud Security,Basics of Programming,3
100304,9087,Big Data Analytics,Basics of Programming,1
100304,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,2
100304,9113,Cybersecurity Career Path,Basics of Programming,3
100306,9007,Procedural Programming,Basics of Programming,1
100306,9019,Programming Basics,Basics of Programming,2
100306,9030,Data Science and Analytics,Basics of Programming,1
100306,9057,Intro to Java Part 1,Basics of Programming,2
100306,9070,Animation and CGI Motion,Basics of Programming,1
100306,9074,C Programming ,Basics of Programming,2
100307,9008,Basics of Programming,Basics of Programming,1
100307,9020,HTML Coding,Basics of Programming,2
100307,9031,ML-Data Science and Analytics,Basics of Programming,1
100307,9058,Video game development,Basics of Programming,2
100307,9071,IT Foundations,Basics of Programming,1
100307,9075,Algorithmic Design Techniques,Basics of Programming,2
100308,9015,C Programming,Basics of Programming,1
100308,9028,Introduction to Networking,Basics of Programming,2
100308,9041,Object-Oriented Programming,Basics of Programming,3
100308,9058,Video game development,Basics of Programming,1
100308,9071,IT Foundations,Basics of Programming,2
100308,9084,Agile Software Development,Basics of Programming,3
100308,9088,AI Applications with Watson,Basics of Programming,1
100308,9101,Amazon SageMaker ,Basics of Programming,2
100308,9114,Databases Modeling,Basics of Programming,3
100309,9016,Programming with JavaScript,Basics of Programming,1
100309,9029,Intro to coding in Java,Basics of Programming,2
100309,9042,Introduction to Jenkins,Basics of Programming,3
100309,9059,DS and Software Design,Basics of Programming,1
100309,9072,Algorithms  Design Part 2,Basics of Programming,2
100309,9085,Intro to Database Queries,Basics of Programming,3
100309,9089,Building Containerized Apps,Basics of Programming,1
100309,9102,Algorithmics with Python,Basics of Programming,2
100309,9115,Object-Oriented Design,Basics of Programming,3
100311,9019,Programming Basics,Basics of Programming,1
100311,9085,Intro to Database Queries,Basics of Programming,1
100311,9095,Databases Topics in SQL,Basics of Programming,1
100314,9009,HTML5 and CSS Fundamentals,Basics of Programming,1
100314,9021,Algorithms: Design Analysis 1,Basics of Programming,2
100314,9032,Intro to Cloud Infrastructure,Basics of Programming,1
100314,9059,DS and Software Design,Basics of Programming,2
100314,9072,Algorithms  Design Part 2,Basics of Programming,1
100314,9076,Algorithm Design and Analysis,Basics of Programming,2
100315,9010,Computer Science 101,Basics of Programming,1
100315,9022,CSS Basics,Basics of Programming,2
100315,9033,Machine Learning,Basics of Programming,1
100315,9060,Cybersecurity Infrastructure,Basics of Programming,2
100315,9073,Automata Theory,Basics of Programming,1
100315,9077,Human-Computer Interaction I,Basics of Programming,2
100316,9017,Computer Science for Business,Basics of Programming,1
100316,9030,Data Science and Analytics,Basics of Programming,2
100316,9043,Computer Graphics,Basics of Programming,3
100316,9060,Cybersecurity Infrastructure,Basics of Programming,1
100316,9073,Automata Theory,Basics of Programming,2
100316,9086,IoT System Architecture ,Basics of Programming,3
100316,9090,Open Source Networking,Basics of Programming,1
100316,9103,Intro to Java Programming 2,Basics of Programming,2
100316,9116,Scripting and Programming,Basics of Programming,3
100317,9020,HTML Coding,Basics of Programming,1
100317,9086,IoT System Architecture ,Basics of Programming,1
100317,9096,C Programming Using Linux,Basics of Programming,1
100319,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100319,9087,Big Data Analytics,Basics of Programming,1
100319,9097,Cybersecurity  The CISO's View,Basics of Programming,1
100320,9011,AI for Everyone: Basics,Basics of Programming,1
100320,9023,Unlocking Info Security 1,Basics of Programming,2
100320,9034,Fundamentals - Red Hat,Basics of Programming,1
100320,9061,IoT Sensors and Devices,Basics of Programming,2
100320,9074,C Programming ,Basics of Programming,1
100320,9078,Mining Massive Datasets,Basics of Programming,2
100321,9012,Machine Learning with Python,Basics of Programming,1
100321,9024,Introduction to Cybersecurity,Basics of Programming,2
100321,9035,Algorithms,Basics of Programming,1
100321,9062,Exploring GraphQL,Basics of Programming,2
100321,9075,Algorithmic Design Techniques,Basics of Programming,1
100321,9079,Implementation of DS,Basics of Programming,2
100323,9001,Programming for Everybody,Basics of Programming,3
100323,9018,Artificial Intelligence (AI),Basics of Programming,1
100323,9031,ML-Data Science and Analytics,Basics of Programming,2
100323,9044,Data Science  with Python,Basics of Programming,3
100323,9061,IoT Sensors and Devices,Basics of Programming,1
100323,9074,C Programming ,Basics of Programming,2
100323,9087,Big Data Analytics,Basics of Programming,3
100323,9091,Deep Learning Essentials,Basics of Programming,1
100323,9104,UML Class Diagrams,Basics of Programming,2
100325,9002,Intro to Computer Science,Basics of Programming,3
100325,9019,Programming Basics,Basics of Programming,1
100325,9032,Intro to Cloud Infrastructure,Basics of Programming,2
100325,9045,Computing in Python III  ,Basics of Programming,3
100325,9062,Exploring GraphQL,Basics of Programming,1
100325,9075,Algorithmic Design Techniques,Basics of Programming,2
100325,9088,AI Applications with Watson,Basics of Programming,3
100325,9092,Migrating to the AWS Cloud,Basics of Programming,1
100325,9105,Data Science and Simulations,Basics of Programming,2
100327,9022,CSS Basics,Basics of Programming,1
100327,9088,AI Applications with Watson,Basics of Programming,1
100327,9098,Fundamentals of Java EE ,Basics of Programming,1
100328,9013,JavaScript Introduction,Basics of Programming,1
100328,9025,Python Data Structures,Basics of Programming,2
100328,9036,Python- Control Structures,Basics of Programming,1
100328,9063,Blockchain Basics,Basics of Programming,2
100328,9076,Algorithm Design and Analysis,Basics of Programming,1
100328,9080,Big Data Fundamentals,Basics of Programming,2
100329,9023,Unlocking Info Security 1,Basics of Programming,1
100329,9089,Building Containerized Apps,Basics of Programming,1
100329,9099,Embedded Systems ,Basics of Programming,1
100330,9014,Relational Databases,Basics of Programming,1
100330,9026,Intro to Internet of Things (IoT),Basics of Programming,2
100330,9037,Embedded Microcontrollers,Basics of Programming,1
100330,9064,Computer Vision Fundamentals,Basics of Programming,2
100330,9077,Human-Computer Interaction I,Basics of Programming,1
100330,9081,C Programming  Pointers,Basics of Programming,2
100331,9015,C Programming,Basics of Programming,1
100331,9027,C Programming: Basics,Basics of Programming,2
100331,9038,How to Code  Simple Data,Basics of Programming,1
100331,9065,Intro to Cloud Computing,Basics of Programming,2
100331,9078,Mining Massive Datasets,Basics of Programming,1
100331,9082,IoT Programming and Big Data,Basics of Programming,2
100332,9016,Programming with JavaScript,Basics of Programming,1
100332,9028,Introduction to Networking,Basics of Programming,2
100332,9039,Cybersecurity in the IoT,Basics of Programming,1
100332,9066,Intro to DevOps and SRE,Basics of Programming,2
100332,9079,Implementation of DS,Basics of Programming,1
100332,9083,AWS - Cloud Security,Basics of Programming,2
100334,9017,Computer Science for Business,Basics of Programming,1
100334,9029,Intro to coding in Java,Basics of Programming,2
100334,9040,Build your very first iOS app,Basics of Programming,1
100334,9067,Network and Security,Basics of Programming,2
100334,9080,Big Data Fundamentals,Basics of Programming,1
100334,9084,Agile Software Development,Basics of Programming,2
100335,9089,Building Containerized Apps,Basics of Programming,1
100335,9090,Open Source Networking,Basics of Programming,1
100335,9100,"HTML5, CSS3, and JavaScript",Basics of Programming,1
100336,9090,Open Source Networking,Basics of Programming,1
100336,9091,Deep Learning Essentials,Basics of Programming,1
100336,9101,Amazon SageMaker ,Basics of Programming,1
100337,9018,Artificial Intelligence (AI),Basics of Programming,1
100337,9030,Data Science and Analytics,Basics of Programming,2
100337,9041,Object-Oriented Programming,Basics of Programming,1
100337,9068,Data Structures Fundamentals,Basics of Programming,2
100337,9081,C Programming  Pointers,Basics of Programming,1
100337,9085,Intro to Database Queries,Basics of Programming,2
100338,9003,Intro to AI with Python,Basics of Programming,3
100338,9020,HTML Coding,Basics of Programming,1
100338,9033,Machine Learning,Basics of Programming,2
100338,9046,Software  Fundamentals,Basics of Programming,3
100338,9063,Blockchain Basics,Basics of Programming,1
100338,9076,Algorithm Design and Analysis,Basics of Programming,2
100338,9089,Building Containerized Apps,Basics of Programming,3
100338,9093,IoT Networks and Protocols,Basics of Programming,1
100338,9106,Programming for Data Science,Basics of Programming,2
100339,9019,Programming Basics,Basics of Programming,1
100339,9031,ML-Data Science and Analytics,Basics of Programming,2
100339,9042,Introduction to Jenkins,Basics of Programming,1
100339,9069,Unlocking Info Security  Part II,Basics of Programming,2
100339,9082,IoT Programming and Big Data,Basics of Programming,1
100339,9086,IoT System Architecture ,Basics of Programming,2
100340,9020,HTML Coding,Basics of Programming,1
100340,9032,Intro to Cloud Infrastructure,Basics of Programming,2
100340,9043,Computer Graphics,Basics of Programming,1
100340,9070,Animation and CGI Motion,Basics of Programming,2
100340,9083,AWS - Cloud Security,Basics of Programming,1
100340,9087,Big Data Analytics,Basics of Programming,2
100341,9091,Deep Learning Essentials,Basics of Programming,1
100341,9092,Migrating to the AWS Cloud,Basics of Programming,1
100341,9102,Algorithmics with Python,Basics of Programming,1
100342,9004,Web Programming with Python,Basics of Programming,3
100342,9021,Algorithms: Design Analysis 1,Basics of Programming,1
100342,9034,Fundamentals - Red Hat,Basics of Programming,2
100342,9047,Foundations of Data Structures,Basics of Programming,3
100342,9064,Computer Vision Fundamentals,Basics of Programming,1
100342,9077,Human-Computer Interaction I,Basics of Programming,2
100342,9090,Open Source Networking,Basics of Programming,3
